FormatVersion,v1.0
Disclaimer,This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/
Publication Date,2026-04-22T19:42:03Z
Version,20260422194203
OfferCode,AmazonDatabaseSavingsPlans
SKU,RateCode,Unit,EffectiveDate,DiscountedRate,Currency,DiscountedSKU,DiscountedServiceCode,DiscountedUsageType,DiscountedOperation,PurchaseOption,LeaseContractLength,LeaseContractLengthUnit,ServiceCode,UsageType,Operation,Description,Instance Family,Location,Location Type,Granularity,Product Family,DiscountedRegionCode,DiscountedInstanceType
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.98K7EZ52XE7Y2RBA,Hrs,2026-04-20T21:53:43Z,1.7680000000,USD,98K7EZ52XE7Y2RBA,AWSDatabaseMigrationSvc,APS5-InstanceUsg:dms.r7i.4xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9A62VYNU6HZSSUG7,Hrs,2026-04-20T21:53:43Z,1.3000000000,USD,9A62VYNU6HZSSUG7,AmazonRDS,APS5-InstanceUsageIOOptimized:db.r7g.2xl,CreateDBInstance:0021,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9AGC45AT89DAJQQ8,Hrs,2026-04-20T21:53:43Z,2.0941824,USD,9AGC45AT89DAJQQ8,AmazonES,APS5-ESInstance:om2.12xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,om2.12xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9E2DED6WKCFTCNZR,Hrs,2026-04-20T21:53:43Z,0.7667200000,USD,9E2DED6WKCFTCNZR,AmazonRDS,APS5-Multi-AZUsage:db.m7g.xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9QQRHJE9WDJYDPBA,GB-Hours,2026-04-20T21:53:43Z,0.0378000000,USD,9QQRHJE9WDJYDPBA,AmazonElastiCache,APS5-CachedData:Valkey,CreateServerlessCache,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9RXQ3UYYZPWC2BRZ,Hrs,2026-04-20T21:53:43Z,0.7680000000,USD,9RXQ3UYYZPWC2BRZ,AmazonRDS,APS5-InstanceUsage:db.m8g.2xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9U8KT7G445227A4Z,Hrs,2026-04-20T21:53:43Z,0.3833600000,USD,9U8KT7G445227A4Z,AmazonRDS,APS5-InstanceUsage:db.m7g.xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9URY4UME4FE7PAB5,Hrs,2026-04-20T21:53:43Z,0.6480000000,USD,9URY4UME4FE7PAB5,AWSDatabaseMigrationSvc,APS5-Multi-AZUsg:dms.c7i.xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.9ZYZTDHWPGD5V7PX,Hrs,2026-04-20T21:53:43Z,0.48,USD,9ZYZTDHWPGD5V7PX,AmazonRDS,APS5-InstanceUsage:db.r8i.xl,CreateDBInstance:0019,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.A59A4F3R9MTPSHY8,Hrs,2026-04-20T21:53:43Z,0.3833600000,USD,A59A4F3R9MTPSHY8,AmazonRDS,APS5-Multi-AZUsage:db.m7g.large,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.A8ZE5GTENA63AYRG,Hrs,2026-04-20T21:53:43Z,12.2675200000,USD,A8ZE5GTENA63AYRG,AmazonRDS,APS5-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AA8UWSMG37H3D6Q4,Hrs,2026-04-20T21:53:43Z,0.3256000000,USD,AA8UWSMG37H3D6Q4,AmazonRDS,APS5-InstanceUsageIOOptimized:db.r7g.large,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AAUNXAWNRV53QMH7,ReadCapacityUnit-Hrs,2026-04-20T21:53:43Z,0.0001628,USD,AAUNXAWNRV53QMH7,AmazonDynamoDB,APS5-IA-ReadCapacityUnit-Hrs,CommittedThroughput,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AC9MQEJVJ2NTPFJ7,DCU-Hr,2026-04-20T21:53:43Z,21.0750075600,USD,AC9MQEJVJ2NTPFJ7,AWSDatabaseMigrationSvc,APS5-DMSServerlessRepMultiAZCapacityUsg:128,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AD29T22ESZ9CUKVB,Hrs,2026-04-20T21:53:43Z,6.1440000000,USD,AD29T22ESZ9CUKVB,AmazonRDS,APS5-InstanceUsage:db.m8g.16xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AG3ARV4PG5YEDSGQ,Hrs,2026-04-20T21:53:43Z,9.2160000000,USD,AG3ARV4PG5YEDSGQ,AmazonRDS,APS5-Multi-AZUsage:db.m8g.12xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AJH5GFNSPE4NSMBY,Hrs,2026-04-20T21:53:43Z,13.9264000000,USD,AJH5GFNSPE4NSMBY,AmazonRDS,APS5-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.APN466X4ZKTG79FA,Hrs,2026-04-20T21:53:43Z,3.832,USD,APN466X4ZKTG79FA,AmazonRDS,APS5-Multi-AZUsage:db.r8i.4xl,CreateDBInstance:0019,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.4xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AQURDUT4JQA7WDNG,Hrs,2026-04-20T21:53:43Z,0.0656,USD,AQURDUT4JQA7WDNG,AmazonES,APS5-ESInstance:c7g.large,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,c7g.large.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.ATSR7JAVCBNG9GPM,Hrs,2026-04-20T21:53:43Z,0.548,USD,ATSR7JAVCBNG9GPM,AmazonES,APS5-ESInstance:i7i.xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,i7i.xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AUQB7GS2KDDYGV36,Hrs,2026-04-20T21:53:43Z,0.3840000000,USD,AUQB7GS2KDDYGV36,AmazonRDS,APS5-InstanceUsage:db.m8g.xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AVQ9F3JQ7CFT7FZZ,Hrs,2026-04-20T21:53:43Z,1.912,USD,AVQ9F3JQ7CFT7FZZ,AmazonRDS,APS5-InstanceUsage:db.r8i.4xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r8i.4xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.AZ74BJTWJR8K78ET,Hrs,2026-04-20T21:53:43Z,7.8008000000,USD,AZ74BJTWJR8K78ET,AmazonRDS,APS5-InstanceUsageIOOptimized:db.r7g.12xl,CreateDBInstance:0021,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.B2KCT6KU465WKUWG,Hrs,2026-04-20T21:53:43Z,5.2000000000,USD,B2KCT6KU465WKUWG,AmazonRDS,APS5-InstanceUsageIOOptimized:db.r7g.8xl,CreateDBInstance:0021,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.B32BYXM6XJ8FYWT3,Hrs,2026-04-20T21:53:43Z,2.3928,USD,B32BYXM6XJ8FYWT3,AmazonES,APS5-ESInstance:r7g.12xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,r7g.12xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.B3BNBY6BP6U3QYHX,Hrs,2026-04-20T21:53:43Z,6.336,USD,B3BNBY6BP6U3QYHX,AmazonRDS,APS5-InstanceUsage:db.r7i.12xl,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.12xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.B4TP8H6H82DWDC9P,ACU-Hr,2026-04-20T21:53:43Z,0.1170000000,USD,B4TP8H6H82DWDC9P,AmazonRDS,APS5-Aurora:ServerlessV2Usage,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.B5Q6SKYNPF3PDHKM,Hrs,2026-04-20T21:53:43Z,3.4,USD,B5Q6SKYNPF3PDHKM,AmazonRDS,APS5-InstanceUsage:db.m8i.8xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.m8i.8xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.B75JD8NKQBQ3P4MD,Hrs,2026-04-20T21:53:43Z,1.0968,USD,B75JD8NKQBQ3P4MD,AmazonES,APS5-ESInstance:i7i.2xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,i7i.2xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.B9B3N2QVP5XBVYCB,Hrs,2026-04-20T21:53:43Z,0.4352000000,USD,B9B3N2QVP5XBVYCB,AmazonRDS,APS5-Multi-AZUsage:db.r7g.large,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BBJJBEB34N3MPGJA,Hrs,2026-04-20T21:53:43Z,27.208,USD,BBJJBEB34N3MPGJA,AmazonRDS,APS5-Multi-AZUsage:db.m8i.32xl,CreateDBInstance:0005,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.m8i.32xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BCA7H34XXV5XGNC7,Hrs,2026-04-20T21:53:43Z,3.748,USD,BCA7H34XXV5XGNC7,AmazonES,APS5-ESInstance:or1.16xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,or1.16xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BFUDTH2QVSU6XXVK,Hrs,2026-04-20T21:53:43Z,3.4,USD,BFUDTH2QVSU6XXVK,AmazonRDS,APS5-Multi-AZUsage:db.m8i.4xl,CreateDBInstance:0019,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.m8i.4xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BGH5T55B9SQGGFPZ,Hrs,2026-04-20T21:53:43Z,6.1440000000,USD,BGH5T55B9SQGGFPZ,AmazonRDS,APS5-Multi-AZUsage:db.m8g.8xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BHSKPXCJTVM2DYW9,Hrs,2026-04-20T21:53:43Z,0.7680000000,USD,BHSKPXCJTVM2DYW9,AmazonRDS,APS5-InstanceUsage:db.m8g.2xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BJ3UD3RZSD89DDSG,Hrs,2026-04-20T21:53:43Z,0.1916800000,USD,BJ3UD3RZSD89DDSG,AmazonRDS,APS5-InstanceUsage:db.m7g.large,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BR7YQVDZQGXURFJS,Hrs,2026-04-20T21:53:43Z,0.2873600000,USD,BR7YQVDZQGXURFJS,AmazonElastiCache,APS5-NodeUsage:cache.r7g.xlarge,CreateCacheCluster:Valkey,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,cache.r7g.xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BWZVTKXMWQCZCMN5,Hrs,2026-04-20T21:53:43Z,1.1488000000,USD,BWZVTKXMWQCZCMN5,AmazonElastiCache,APS5-NodeUsage:cache.r7g.4xlarge,CreateCacheCluster:Valkey,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,cache.r7g.4xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.BZZWXYAM4R3ZTKJ7,Hrs,2026-04-20T21:53:43Z,6.1440000000,USD,BZZWXYAM4R3ZTKJ7,AmazonRDS,APS5-InstanceUsage:db.m8g.16xl,CreateDBInstance:0014,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.C6UTHAA7JYCQ54F2,Hrs,2026-04-20T21:53:43Z,1.5334400000,USD,C6UTHAA7JYCQ54F2,AmazonRDS,APS5-Multi-AZUsage:db.m7g.2xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CAYCTCMQ7NMJMXQ3,Hrs,2026-04-20T21:53:43Z,0.5747200000,USD,CAYCTCMQ7NMJMXQ3,AmazonElastiCache,APS5-NodeUsage:cache.r7g.2xlarge,CreateCacheCluster:Valkey,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,cache.r7g.2xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CCYE9888PDV689K7,Hrs,2026-04-20T21:53:43Z,1.5334400000,USD,CCYE9888PDV689K7,AmazonRDS,APS5-InstanceUsage:db.m7g.4xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CFKGVUMZ84XN7PFA,Hrs,2026-04-20T21:53:43Z,1.7408000000,USD,CFKGVUMZ84XN7PFA,AmazonRDS,APS5-InstanceUsage:db.r7g.4xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CH8279MVC6DE8V9M,Hrs,2026-04-20T21:53:43Z,0.8704000000,USD,CH8279MVC6DE8V9M,AmazonRDS,APS5-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CJ749Y3Z9MSDZRPE,Hrs,2026-04-20T21:53:43Z,0.4352000000,USD,CJ749Y3Z9MSDZRPE,AmazonRDS,APS5-InstanceUsage:db.r7g.xl,CreateDBInstance:0014,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,R7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CJDVQY2E46AWNQ37,Hrs,2026-04-20T21:53:43Z,10.9760000000,USD,CJDVQY2E46AWNQ37,AWSDatabaseMigrationSvc,APS5-InstanceUsg:dms.r7i.24xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CNCQPJ3EMECY664G,Hrs,2026-04-20T21:53:43Z,12.672,USD,CNCQPJ3EMECY664G,AmazonRDS,APS5-InstanceUsage:db.r7i.24xl,CreateDBInstance:0016,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,db.r7i.24xlarge
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CPNYYNSGA8JAKF5M,Hrs,2026-04-20T21:53:43Z,15.4560000000,USD,CPNYYNSGA8JAKF5M,AWSDatabaseMigrationSvc,APS5-InstanceUsg:dms.c7i.48xlarge,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CPPDT9WDVAVWH7P9,Hrs,2026-04-20T21:53:43Z,0.1552,USD,CPPDT9WDVAVWH7P9,AmazonES,APS5-ESInstance:m7g.xlarge,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,m7g.xlarge.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CSVUUXE7DAMEBC4Y,Hrs,2026-04-20T21:53:43Z,0.0584,USD,CSVUUXE7DAMEBC4Y,AmazonES,APS5-ESInstance:or1.medium,ESDomain,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,or1.medium.search
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CTMUZARAQHFBGB3S,Hrs,2026-04-20T21:53:43Z,0.7667200000,USD,CTMUZARAQHFBGB3S,AmazonRDS,APS5-Multi-AZUsage:db.m7g.xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CUTVMMSCB4VE8P99,Hrs,2026-04-20T21:53:43Z,18.4320000000,USD,CUTVMMSCB4VE8P99,AmazonRDS,APS5-Multi-AZUsage:db.m8g.24xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CV5X4BDAGMS3A9Q4,Hrs,2026-04-20T21:53:43Z,0.3833600000,USD,CV5X4BDAGMS3A9Q4,AmazonRDS,APS5-InstanceUsage:db.m7g.xl,CreateDBInstance:0018,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M7G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CVHTZDSCHM36FH6C,Hrs,2026-04-20T21:53:43Z,6.1440000000,USD,CVHTZDSCHM36FH6C,AmazonRDS,APS5-Multi-AZUsage:db.m8g.8xl,CreateDBInstance:0002,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,M8G
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.CZG69C93E2T6HDMU,DCU-Hr,2026-04-20T21:53:43Z,1.3171879730,USD,CZG69C93E2T6HDMU,AWSDatabaseMigrationSvc,APS5-DMSServerlessRepMultiAZCapacityUsg:8,CreateDMSInstance,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
DZCHH8H3SPVYZ2Z4,DZCHH8H3SPVYZ2Z4.D4TZZSE29UGAE9WP,ACU-Hr,2026-04-20T21:53:43Z,0.1170000000,USD,D4TZZSE29UGAE9WP,AmazonRDS,APS5-Aurora:ServerlessV2Usage,CreateDBInstance:0021,No Upfront,1,year,DatabaseSavingsPlans,DatabaseSP:1yrNoUpfront,,1 year No Upfront Database Savings Plan,,Any,AWS Region,hourly,DatabaseSavingsPlans,ap-south-2,
